user_id,last_order_date,cart_abandoned_date,avg_order_value,sessions_last_30d,num_cart_items,engagement_score,profitability_score,days_since_abandon
2132,2024-10-29,,305.0,5,7,0.10422294306429214,0.8696494167781341,
2133,2024-11-22,,338.0,7,3,0.33506247970581415,0.5635037437096667,
2134,2024-09-21,,808.0,1,2,0.2899510542426933,0.17938028743549633,
2135,2025-08-30,,511.0,5,6,0.3611738336581442,0.4328531930602083,
2136,2025-06-05,2025-09-08,1088.0,3,2,0.44066707140512407,0.19503140556073215,12.0
2137,2024-10-19,,1852.0,2,5,0.316746855976328,0.7020893487693426,
2138,2024-11-21,2025-09-19,947.0,3,5,0.3948208529472074,0.3788466229456802,1.0
2139,2025-05-26,2025-09-13,233.0,1,5,0.5048417844483306,0.6200796965428162,7.0
2140,2025-05-19,,2209.0,5,6,0.31052210707315997,0.8301655312435597,
2141,2024-12-13,,296.0,3,3,0.15406960789113766,0.46598536011434794,
2142,2024-12-02,,180.0,3,5,0.1271535126923213,0.2654024884662206,
2143,2025-03-01,,125.0,7,8,0.2794339932840533,0.8777082153612102,
2144,2025-07-31,,713.0,6,4,0.5386749556253159,0.12958435697184212,
2145,2024-12-23,,147.0,1,5,0.20508359388990077,0.05185048151973644,
2146,2024-10-31,,170.0,2,1,0.5205312696031056,0.4614062530935189,
2147,2024-12-17,,335.0,6,1,0.4709490438999392,0.4259568515706629,
2148,2025-05-02,2025-09-11,315.0,3,8,0.344662464540415,0.657703237516277,9.0
2149,2024-12-19,2025-09-18,792.0,3,2,0.30613970451476,0.10947862284174477,2.0
2150,2024-12-04,,1408.0,6,7,0.48037588018048594,0.8435844960179704,
2151,2024-10-21,2025-09-15,1196.0,4,7,0.36969483065087017,0.6897530586467552,5.0
2152,2025-07-30,,294.0,9,9,0.7190402359461521,0.6454911360728779,
2153,2025-08-24,,275.0,7,1,0.19791704437584645,0.5414278950262952,
2154,2025-04-16,,2750.0,6,2,0.5424704497459083,0.5204813343710382,
2155,2025-01-24,,57.0,2,1,0.1572043272334916,0.5362653734199561,
2156,2025-04-17,,1744.0,5,1,0.7069556308649956,0.32208639520300486,
2157,2024-12-03,2025-09-16,228.0,4,4,0.6336625847641296,0.5964219082690517,4.0
2158,2025-05-07,,2404.0,1,8,0.2828958242926127,0.47229093130821925,
2159,2025-04-29,,385.0,3,8,0.21349439083918717,0.21801010784731756,
2160,2025-06-06,,514.0,8,9,0.763118755381456,0.4250308289581456,
2161,2025-04-15,,1032.0,5,2,0.14059371876432672,0.937409702997295,
2162,2025-04-27,,759.0,4,7,0.23132876767895524,0.13036689105922972,
2163,2025-09-18,,356.0,3,4,0.8319499307321198,0.12675137648125342,
2164,2025-07-05,,696.0,3,3,0.33510096927763144,0.7725068290536725,
2165,2025-05-11,,1100.0,2,4,0.36835751328985356,0.7655847843572153,
2166,2025-06-22,,85.0,9,4,0.2959696324126567,0.29267390135168364,
2167,2024-10-10,,59.0,5,3,0.6103064610394267,0.09626862534675018,
2168,2024-10-05,,540.0,2,9,0.6512015893571212,0.8339081490457831,
2169,2024-12-31,,163.0,1,8,0.24238371694933558,0.6686224586296562,
2170,2024-10-04,2025-09-17,923.0,10,2,0.3599902930561346,0.7182804415978524,3.0
2171,2025-06-04,,243.0,7,3,0.5969217668853859,0.5359554090381253,
2172,2025-07-08,,504.0,3,7,0.15452226073066758,0.9222468984330704,
2173,2025-08-12,,226.0,1,5,0.541379648034185,0.7603991334535104,
2174,2025-04-14,,686.0,6,1,0.5736804869725268,0.6641855473089018,
2175,2025-07-11,,149.0,0,1,0.057848508498793624,0.30903890499797365,
2176,2024-11-12,2025-09-16,69.0,5,8,0.4618570337201068,0.5773120099389727,4.0
2177,2025-01-22,,92.0,2,6,0.7346420681838101,0.8726716911033533,
2178,2024-11-26,2025-09-20,2518.0,3,4,0.7629699974333126,0.4596723128571589,0.0
2179,2025-08-15,,173.0,9,3,0.409684405331228,0.5182122751259652,
2180,2025-06-28,,1036.0,3,9,0.23184534394406497,0.4637985999931179,
2181,2024-12-31,,106.0,5,9,0.6522020955445803,0.8264413107870512,
2182,2024-11-14,,142.0,5,4,0.1068028629731511,0.13196604655918281,
2183,2025-04-01,,619.0,3,8,0.11327903015688502,0.31704287838378686,
2184,2025-03-31,,550.0,5,4,0.6042418886055456,0.25779218753258754,
2185,2024-09-23,,2472.0,4,8,0.6639430530331661,0.596566738885038,
2186,2025-08-04,,2368.0,4,7,0.48423329272644294,0.36129070378770856,
2187,2025-05-02,,1260.0,2,6,0.5302009962140957,0.6257635625726525,
2188,2025-05-25,2025-09-19,787.0,3,7,0.3973816416723139,0.7439427068024591,1.0
2189,2024-12-17,,536.0,6,6,0.12156418160942516,0.9317581111993993,
2190,2025-02-18,,402.0,4,6,0.39718572204208275,0.261138164390092,
2191,2025-02-12,2025-09-08,2401.0,0,7,0.2363138355268109,0.8196601321623783,12.0
2192,2025-08-25,,789.0,4,4,0.1930559950912264,0.7973049532258863,
2193,2025-09-11,,742.0,1,5,0.43874073663481894,0.6952321326071143,
2194,2024-12-23,,261.0,5,9,0.08858152748700432,0.487823551283929,
2195,2025-09-10,,88.0,5,2,0.35939171191248964,0.44622590665167133,
2196,2025-05-22,2025-09-12,2373.0,6,9,0.6356720701884586,0.5945325228916005,8.0
2197,2025-05-18,,351.0,4,5,0.27210226017200984,0.3828648638555293,
2198,2025-04-03,,518.0,2,1,0.3051128948346449,0.2298907708142985,
2199,2025-07-10,2025-09-20,147.0,2,7,0.25337443280887395,0.42170579772430694,0.0
2200,2025-04-21,,1501.0,4,5,0.5627021752729192,0.5431953039389815,
2201,2025-02-24,,72.0,1,3,0.352618914057471,0.7521402426193775,
2202,2025-08-02,,1487.0,1,3,0.5865856161951645,0.6145711270307032,
2203,2025-04-19,,171.0,7,1,0.5555974722975151,0.5312644874951524,
2204,2024-10-08,2025-09-18,1791.0,6,7,0.5848219509246932,0.7481503490741259,2.0
2205,2024-12-01,,1097.0,3,2,0.4864620407919406,0.4055531129184788,
2206,2025-07-14,2025-09-15,194.0,5,8,0.1429453637813445,0.43842975756713226,5.0
2207,2025-08-01,,717.0,2,4,0.22075348971095113,0.27523464718841295,
2208,2025-04-21,2025-09-15,350.0,5,4,0.5389279294718897,0.7608978007006679,5.0
2209,2025-09-01,,207.0,8,5,0.26216705735452805,0.344595825759696,
2210,2025-06-12,,1618.0,5,9,0.6933275847519814,0.2870676871679687,
2211,2025-07-22,,463.0,2,7,0.6372787864926751,0.44193914080010166,
2212,2025-04-06,,457.0,5,3,0.456022424316482,0.5850129594509667,
2213,2025-03-02,,199.0,5,4,0.5815418601330734,0.15652723964344806,
2214,2024-10-10,2025-09-19,436.0,7,9,0.40878827347035224,0.4798250254237356,1.0
2215,2025-04-27,,1692.0,5,1,0.39136471661395733,0.15541557007046272,
2216,2025-04-09,,411.0,2,8,0.2958075072744233,0.3690635768180325,
2217,2025-01-21,,2473.0,4,8,0.310964771539754,0.49504509461717955,
2218,2025-07-13,,2390.0,6,7,0.44265069782173416,0.8253896485037188,
2219,2025-03-29,2025-09-12,175.0,2,6,0.6278623998232589,0.48105770888290894,8.0
2220,2025-08-02,2025-09-07,206.0,2,7,0.37778968439066857,0.5977520347180991,13.0
2221,2025-06-04,,1638.0,1,4,0.43172519154096617,0.41224092684243135,
2222,2025-02-06,,449.0,4,4,0.5263388756231663,0.7337648140796996,
2223,2025-04-12,2025-09-19,54.0,4,5,0.5788280533921882,0.30880621254683244,1.0
2224,2025-05-24,2025-09-19,306.0,5,4,0.5906850793583144,0.7413539754256169,1.0
2225,2025-04-24,,778.0,0,4,0.5050462301061104,0.6596371628260601,
2226,2025-04-23,,1335.0,6,9,0.3049881995727415,0.30532281049337606,
2227,2024-12-01,,165.0,5,6,0.23452655814353154,0.09349103265307092,
2228,2025-04-30,,144.0,4,3,0.5196783558907155,0.33138105610594065,
2229,2025-04-13,,2092.0,6,3,0.411468263012565,0.557190898983453,
2230,2025-09-09,,1163.0,4,8,0.5125329044763732,0.3222378882650565,
2231,2025-05-05,,763.0,0,3,0.43605996441609834,0.3700111811020191,
2232,2025-07-04,,1223.0,2,4,0.18214802497423452,0.8984668794179188,
2233,2025-07-05,2025-09-14,498.0,5,6,0.238453701657351,0.9035512587998554,6.0
2234,2025-01-09,,1187.0,4,9,0.3448265892597559,0.40456568769899803,
2235,2025-01-05,2025-09-14,422.0,3,6,0.634480525337737,0.12539426357800007,6.0
2236,2024-11-04,,274.0,7,3,0.23970715993369315,0.7181922901242982,
2237,2024-12-03,2025-09-19,1095.0,2,6,0.22080058702986222,0.14908048950277455,1.0
2238,2024-12-31,,485.0,5,4,0.353798783537738,0.7352113219255837,
2239,2025-06-27,,3237.0,5,5,0.64071961185454,0.47312843562700174,
2240,2025-04-27,,394.0,3,5,0.28010921403919514,0.8909856830064755,
2241,2024-11-01,2025-09-16,2088.0,1,3,0.43813090195328186,0.7760491473649509,4.0
2242,2025-08-09,,2212.0,3,5,0.3128241017686247,0.6310795396562896,
2243,2025-05-18,,272.0,3,5,0.5281300890216332,0.3005670129842311,
2244,2025-04-06,,1330.0,8,7,0.4586542597102065,0.4904357523901813,
2245,2025-01-22,,504.0,2,9,0.29067349900961165,0.6111672246075085,
2246,2024-12-14,,2046.0,4,5,0.6313449333116105,0.9055397937237238,
2247,2025-03-16,,528.0,5,9,0.32006845822895663,0.7860215712032583,
2248,2024-11-22,,1141.0,4,5,0.5696043446392501,0.686946482238345,
2249,2025-09-01,,553.0,3,4,0.3943475001957676,0.4377117314379818,
2250,2025-07-14,,257.0,5,6,0.3762859742636195,0.8594271611692206,
2251,2025-02-14,,228.0,1,8,0.22757497207125088,0.4959445594170006,
2252,2025-06-10,,493.0,2,4,0.13081973041637804,0.8776562809318993,
2253,2025-08-09,,1177.0,4,5,0.8215386446008419,0.5827608047914363,
2254,2024-12-06,,793.0,4,1,0.19064003032440152,0.8716679210868616,
2255,2025-04-06,,983.0,5,1,0.17897411766286614,0.5652646946840704,
2256,2025-06-03,,315.0,4,8,0.11866228654805605,0.2262264459743428,
2257,2025-08-15,,575.0,1,7,0.5681347641499648,0.7191831297482624,
2258,2025-01-31,,86.0,8,5,0.2698553086273027,0.42901287710343833,
2259,2025-02-03,,1411.0,3,9,0.05527658536413709,0.3679210044095055,
2260,2024-10-02,,3726.0,2,1,0.4163708406318356,0.4764026138718144,
2261,2025-04-09,2025-09-11,468.0,5,3,0.29021027559585105,0.6888754590319287,9.0
2262,2025-07-09,,59.0,2,6,0.5284254902625338,0.33630432113572445,
2263,2025-05-07,2025-09-11,199.0,6,1,0.468258827842897,0.3738308571977146,9.0
2264,2024-10-02,2025-09-07,896.0,5,6,0.28046288878922937,0.6961847803736337,13.0
2265,2025-07-12,,808.0,1,2,0.1480258079696133,0.4269005222287746,
2266,2025-03-08,2025-09-18,1290.0,6,5,0.7348775217280994,0.49542184552919744,2.0
2267,2024-12-25,,284.0,4,2,0.3907121231897768,0.4620331772493745,
2268,2025-08-02,,1204.0,6,1,0.19018432161417723,0.19811820888511839,
2269,2024-11-08,,982.0,3,4,0.3204137919673499,0.5194276507612848,
2270,2025-05-13,,362.0,5,2,0.39812701873346595,0.40445261068563065,
2271,2025-09-15,,681.0,1,9,0.24431537914189927,0.8460131387509079,
2272,2025-08-24,,177.0,5,3,0.6143914936674485,0.07767785459049321,
2273,2025-04-13,,532.0,4,9,0.41653544687217914,0.5836800498589524,
2274,2025-04-24,,1754.0,4,4,0.4583290936932398,0.782942258172517,
2275,2024-12-30,,487.0,2,7,0.7261249583479037,0.6056202722946261,
2276,2025-02-02,,1514.0,4,7,0.12679286594843622,0.4342379683532594,
2277,2025-03-04,,764.0,5,6,0.6090192910040026,0.7753236937920888,
2278,2025-08-01,,220.0,5,8,0.5923386855368298,0.666454990240531,
2279,2025-07-15,2025-09-18,746.0,3,6,0.12631809326812524,0.7848808609179152,2.0
2280,2024-11-24,,614.0,2,9,0.26642591680822003,0.6350463496804579,
2281,2025-07-24,,457.0,5,5,0.16964056556875096,0.11347175758798325,
2282,2025-01-04,,152.0,4,3,0.20197652881756759,0.3768386601075278,
2283,2024-10-13,,481.0,2,5,0.6782006018316459,0.6877545472785076,
2284,2024-10-29,,110.0,5,4,0.5626801216870071,0.768961312846872,
2285,2025-05-13,,133.0,4,3,0.24389303243412586,0.09749081189469913,
2286,2025-02-17,,480.0,2,1,0.4190303169214599,0.7303626749043578,
2287,2025-04-01,,342.0,3,8,0.3888074116770231,0.21472178673074105,
2288,2025-01-05,,2128.0,6,4,0.26078512575050056,0.7377616654977246,
2289,2025-06-10,2025-09-11,427.0,4,3,0.29316881710239223,0.7410266016911162,9.0
2290,2025-02-23,,1185.0,4,4,0.21463536662873242,0.5039442600293969,
2291,2024-12-03,2025-09-08,654.0,4,1,0.60738116797131,0.5687975190953923,12.0
2292,2024-10-01,2025-09-20,1024.0,3,6,0.7516516448502749,0.30828762644843277,0.0
2293,2024-12-08,,291.0,3,3,0.3259525377426229,0.3656275880034872,
2294,2025-05-27,,2327.0,4,8,0.17080123552473533,0.4976172353456453,
2295,2024-12-30,2025-09-13,654.0,2,5,0.2091157181798431,0.5003100604909227,7.0
2296,2025-04-23,,1474.0,4,9,0.21291025961382729,0.7819193759526936,
2297,2024-11-24,,413.0,5,9,0.5808217149980214,0.8131294331815551,
2298,2025-08-15,,134.0,5,2,0.6507613976750154,0.26255152813051735,
2299,2024-10-22,,946.0,5,5,0.3000314600013758,0.6573749781634529,
2300,2024-12-07,,56.0,7,7,0.287531573017523,0.791864151826423,
2301,2024-11-21,,566.0,4,7,0.19657167461677616,0.27710640309324097,
2302,2024-11-13,,221.0,2,3,0.20660025339900326,0.3576830816916575,
2303,2025-02-24,,840.0,4,7,0.4952470886618129,0.06810310602632884,
2304,2025-06-06,,3157.0,4,7,0.09585060839375094,0.49157151274713934,
2305,2025-04-15,,549.0,3,4,0.4732542730592697,0.17803306836548743,
2306,2025-05-22,,1411.0,5,7,0.6303343039720272,0.7323245709077504,
2307,2025-07-27,2025-09-16,617.0,3,8,0.371831522184046,0.455787557638046,4.0
2308,2025-09-08,2025-09-10,598.0,5,3,0.14786069568790214,0.8915276613836153,10.0
2309,2025-04-28,,2182.0,6,2,0.13039469193984823,0.38539580399504586,
2310,2025-05-07,,1816.0,0,9,0.5457086063794963,0.39350312678626476,
2311,2025-09-17,,1283.0,3,7,0.05626875951732267,0.21882054648784058,
2312,2025-04-29,,331.0,5,1,0.2320732989289301,0.3926627553885235,
2313,2025-08-21,,680.0,6,9,0.7217181319482496,0.3198615896045772,
2314,2025-01-26,2025-09-10,253.0,4,5,0.8278012741645318,0.32243182631450157,10.0
2315,2024-12-15,,519.0,4,2,0.5670389100045665,0.2185753881997948,
2316,2024-10-07,,580.0,5,7,0.3831078205242302,0.6487408234518137,
2317,2025-05-28,,1475.0,3,9,0.572247880438476,0.5621321663870726,
2318,2025-06-08,2025-09-19,1861.0,2,3,0.48196277989630293,0.41576356139883935,1.0
2319,2025-05-25,,478.0,1,4,0.38948884962634395,0.7742638962272689,
2320,2025-09-15,,64.0,5,9,0.5939837160530976,0.6993005978430128,
2321,2024-09-25,,1633.0,3,2,0.29176628778470587,0.6012342831410665,
2322,2025-01-15,2025-09-10,203.0,8,4,0.3455207860517793,0.4651929887861536,10.0
2323,2024-09-21,,828.0,2,5,0.7215331094762892,0.8942225192743629,
2324,2024-11-03,,70.0,5,4,0.2664935931939877,0.12322974048886226,
2325,2025-05-22,,458.0,4,7,0.3829420522164516,0.7027705121626318,
2326,2024-12-08,2025-09-08,3463.0,4,6,0.4076968851568396,0.3260522541926377,12.0
2327,2025-04-24,2025-09-19,135.0,7,9,0.2896266674050386,0.5374681265624187,1.0
2328,2025-06-28,2025-09-19,491.0,4,4,0.6585613448473728,0.5756808584512006,1.0
2329,2025-02-01,2025-09-11,344.0,7,9,0.10866152578052925,0.6535377545018243,9.0
2330,2024-12-06,,1934.0,3,1,0.5909663363102463,0.8840911158076135,
2331,2025-04-12,,1678.0,6,6,0.24937753549850827,0.4895157714579325,
2332,2024-12-22,,267.0,8,7,0.6260670582031466,0.6445569555571284,
2333,2025-08-13,,118.0,6,9,0.42126688064523143,0.45497992099553625,
2334,2025-02-06,2025-09-07,839.0,4,1,0.29380479518015634,0.6973340717767466,13.0
2335,2025-05-01,,378.0,5,1,0.6278224973387085,0.509886722892844,
2336,2024-12-02,,942.0,3,2,0.11933077846788229,0.7575621349714259,
2337,2025-04-22,,76.0,1,6,0.1333507997549857,0.5239408880638305,
2338,2025-05-29,,165.0,1,3,0.11968454669457378,0.8352621089574359,
2339,2025-01-26,,978.0,3,6,0.3274308307844126,0.48757066067570143,
2340,2025-07-16,,241.0,6,2,0.36492329908761606,0.5871309863166713,
2341,2024-09-24,,1609.0,2,6,0.0705428779978739,0.3063924712632097,
2342,2024-10-14,,98.0,1,7,0.7300964815551051,0.4624875158630232,
2343,2025-01-05,2025-09-14,244.0,2,6,0.5511558936401696,0.6839753115852295,6.0
2344,2025-01-14,,5285.0,5,2,0.08791830566396473,0.6353566187105136,
2345,2024-10-24,,504.0,3,5,0.6997126909825911,0.26258300380480754,
2346,2024-11-01,,1021.0,3,6,0.1324147185674502,0.796482159360979,
2347,2025-03-24,,211.0,5,8,0.072933548947338,0.6026293419514523,
2348,2025-03-14,,803.0,2,9,0.5238868941488892,0.49851793780495063,
2349,2025-04-19,2025-09-11,1086.0,3,5,0.30835410797026924,0.4063416751326596,9.0
2350,2025-03-08,,352.0,1,7,0.5009149734180061,0.6537229095389674,
2351,2024-11-13,,1462.0,8,4,0.11704818013539249,0.7262514490296925,
2352,2025-01-01,,790.0,6,5,0.6811583902396997,0.4894126998445093,
2353,2025-04-30,,444.0,4,1,0.667162897404832,0.5637542199130745,
2354,2024-10-13,2025-09-15,703.0,3,3,0.47035590480951867,0.9738214837087424,5.0
2355,2024-11-08,,738.0,2,2,0.09162525446184182,0.5140509097794043,
2356,2025-06-11,,195.0,1,6,0.5730248112239706,0.4459044946009627,
2357,2025-01-19,2025-09-08,462.0,5,9,0.43611179883951434,0.2558708151319324,12.0
2358,2025-09-08,,387.0,6,3,0.41527442915335455,0.6644613744369552,
2359,2025-01-24,,460.0,5,2,0.7722225763793166,0.6343922132333965,
2360,2025-08-02,,1195.0,0,2,0.6599375934344285,0.4341797754983183,
2361,2025-08-09,,577.0,7,6,0.46427542369764446,0.44203112639766295,
2362,2025-04-07,2025-09-07,2305.0,1,6,0.3537970206953941,0.5601098213672655,13.0
2363,2025-06-30,2025-09-20,328.0,3,5,0.528338666027976,0.6149030357823387,0.0
2364,2024-12-03,2025-09-15,480.0,3,9,0.7544388062387973,0.5242377803482674,5.0
2365,2025-04-15,,1287.0,1,7,0.31738748135606004,0.52893371187243,
2366,2025-02-16,2025-09-19,682.0,3,7,0.7691740553204035,0.4347711101760766,1.0
2367,2025-04-15,2025-09-13,684.0,3,1,0.6242455468452203,0.6158339619735733,7.0
2368,2025-05-09,,94.0,4,2,0.24470122609621103,0.7081403592837053,
2369,2025-07-15,,457.0,5,3,0.3150753263429761,0.8545365960021637,
2370,2024-10-19,,303.0,2,5,0.9326707260432205,0.48438763894694076,
2371,2025-09-13,,5903.0,4,4,0.442331371512762,0.5183467465982969,
2372,2025-09-06,2025-09-20,345.0,3,8,0.5910759424695179,0.8946662276381326,0.0
2373,2025-07-09,,1777.0,6,4,0.6810351402658914,0.10496413210100972,
2374,2025-04-10,2025-09-10,952.0,4,6,0.2807623280839869,0.2576365417958964,10.0
2375,2025-07-16,2025-09-09,384.0,1,9,0.44834167724975243,0.2827980897563992,11.0
2376,2024-10-08,2025-09-16,677.0,5,2,0.13106062459928733,0.6135103723680866,4.0
2377,2025-05-13,,1519.0,5,8,0.05069292372738141,0.4015905241262116,
2378,2025-02-26,,1769.0,5,5,0.6452110898095703,0.8699123930672157,
2379,2024-12-18,2025-09-08,190.0,7,6,0.2691401691863595,0.5398900753249988,12.0
2380,2025-01-07,,382.0,5,3,0.1523518117771967,0.37980842522553515,
2381,2024-12-28,,377.0,5,8,0.11317483363734823,0.6759537745583716,
2382,2025-08-26,,84.0,3,2,0.19620110769083876,0.4192770722167053,
2383,2024-12-13,,780.0,4,1,0.48177003533732055,0.5409481843754489,
2384,2025-01-10,,1594.0,6,1,0.12092508524854846,0.6437009907115802,
2385,2024-11-14,,434.0,5,8,0.5169556506529024,0.8273576072198139,
2386,2024-12-05,,1128.0,4,2,0.38405271389138285,0.7772396464524185,
2387,2025-04-09,,840.0,3,5,0.5888954925313723,0.3727964006874348,
2388,2025-06-17,,427.0,2,2,0.13438760324592075,0.3098741285145223,
2389,2024-12-24,2025-09-19,172.0,4,4,0.4928707787286427,0.6556630996387768,1.0
2390,2024-11-03,2025-09-14,1038.0,1,9,0.4577924251608214,0.9174161641009393,6.0
2391,2025-06-02,,1592.0,6,2,0.609244088954125,0.27954974114016107,
2392,2024-10-19,2025-09-16,976.0,7,4,0.08428587322684644,0.06904033765857445,4.0
2393,2024-11-14,,64.0,3,5,0.455473201562972,0.14030256808337813,
2394,2025-01-25,,245.0,1,5,0.519282819364,0.2824979197209348,
2395,2025-08-26,2025-09-07,108.0,3,5,0.30482241090283435,0.6433597678278375,13.0
2396,2025-05-02,,726.0,6,2,0.2579693296197521,0.7606644270468985,
2397,2025-05-26,2025-09-16,1180.0,5,8,0.42562154851426337,0.7832158033320442,4.0
2398,2025-08-26,2025-09-17,144.0,7,5,0.5842789343592815,0.6296539964769248,3.0
2399,2025-07-03,2025-09-09,1508.0,3,6,0.35029975431603727,0.18562078157116224,11.0
2400,2025-07-14,,699.0,2,8,0.546932791253183,0.14036356491427682,
2401,2025-03-31,,987.0,1,8,0.12448129399509181,0.2933965087587182,
2402,2025-09-08,,2894.0,4,7,0.6023791973102384,0.09847062846493025,
2403,2024-12-06,,120.0,7,8,0.6104478435836943,0.6469168204763126,
2404,2025-05-15,2025-09-11,1902.0,4,7,0.3152924073247181,0.7711272020497186,9.0
2405,2025-06-16,,158.0,4,6,0.515754411872773,0.2932603621106636,
2406,2025-06-20,2025-09-09,449.0,3,5,0.10502204750443675,0.42922034190821223,11.0
2407,2025-05-02,,1575.0,4,5,0.2776158333641381,0.2793003684969845,
2408,2025-08-20,,1944.0,6,8,0.6992624025201774,0.18367543784029866,
2409,2024-10-21,,615.0,4,1,0.12040763423206571,0.4488366211911043,
2410,2025-08-31,,771.0,5,2,0.4125608502129299,0.32516287913790565,
2411,2025-04-27,2025-09-11,1035.0,1,1,0.6219200689001965,0.593514794622909,9.0
2412,2024-11-08,,1481.0,5,7,0.22097183177781202,0.16996727544876766,
2413,2025-04-13,,154.0,4,9,0.7414224384895893,0.4753017250479835,
2414,2024-10-06,,1379.0,3,7,0.5229701549808724,0.32104343673416236,
2415,2025-08-08,2025-09-08,575.0,2,9,0.2660058405204228,0.39531818182857287,12.0
2416,2025-01-09,,529.0,4,4,0.7335174531975519,0.6875195939425666,
2417,2025-05-13,,491.0,4,7,0.16595398157138966,0.765654113420014,
2418,2025-07-22,2025-09-18,619.0,3,7,0.5276318590282933,0.41455377926708364,2.0
2419,2025-04-22,,2371.0,6,2,0.5061304579702348,0.43461766746854086,
2420,2024-12-07,,686.0,6,2,0.4106961382146428,0.6053387541356348,
2421,2025-09-15,,2499.0,7,8,0.34803558524644257,0.8176793749095257,
2422,2024-12-28,2025-09-17,209.0,2,2,0.5810531755358761,0.6425717404856055,3.0
2423,2024-10-10,,1080.0,1,1,0.2593261875113415,0.3525623587188903,
2424,2025-05-13,,1388.0,5,1,0.47129235366795,0.3871608763172313,
2425,2024-12-27,,959.0,5,1,0.704712518371196,0.1407118764105997,
2426,2025-03-26,,797.0,3,6,0.29308374205305365,0.35667345676714024,
2427,2025-01-10,,716.0,2,5,0.3345669406394821,0.6312671047016648,
2428,2025-07-26,2025-09-07,1628.0,5,7,0.5396911936363619,0.6750067675695368,13.0
2429,2025-06-29,,1429.0,6,3,0.5528618738438543,0.17785122930837668,
2430,2025-06-13,2025-09-19,154.0,4,5,0.5667687836925231,0.6758164495563614,1.0
2431,2025-04-24,,1560.0,3,2,0.55496353381472,0.4253170274455533,
2432,2024-10-26,,478.0,3,9,0.8171743203651551,0.4925776967395015,
2433,2025-04-17,,284.0,4,9,0.5165597701451944,0.1422386280514957,
2434,2025-03-14,2025-09-13,1681.0,7,4,0.5492607757602478,0.4834975729543203,7.0
2435,2024-12-31,,503.0,7,2,0.31376096731398323,0.5797408082429476,
2436,2025-07-02,,1372.0,4,8,0.6067821872293137,0.020272288865236025,
2437,2025-01-11,,295.0,4,4,0.20173943507610342,0.4847881528537776,
2438,2025-06-15,,53.0,4,5,0.3544606885495112,0.6794488951329222,
2439,2025-01-03,,597.0,7,4,0.2646679029920127,0.4519153178217942,
2440,2025-01-03,,134.0,4,2,0.45438592891655727,0.8304901853419218,
2441,2025-06-09,,1173.0,3,6,0.20603740769716083,0.7409975861608082,
2442,2025-08-11,,308.0,5,1,0.2631408526572588,0.2854424885245635,
2443,2024-12-21,,519.0,2,8,0.45967498052587896,0.40169309619915367,
2444,2025-06-11,,123.0,4,1,0.38543405617805504,0.789039399940493,
2445,2024-09-26,,320.0,1,5,0.34181794379771807,0.44876040909299786,
2446,2024-11-16,,1267.0,4,9,0.5618321590867287,0.5329119889008564,
2447,2025-02-11,,182.0,5,1,0.3841689804040545,0.7911187567065414,
2448,2024-11-16,,883.0,7,7,0.22331189883343505,0.7641065253155708,
2449,2025-05-19,2025-09-17,2045.0,2,7,0.47501279063500196,0.852735817633071,3.0
2450,2025-02-01,,961.0,2,5,0.3179925534601458,0.8017759039363451,
2451,2025-03-26,,1383.0,2,4,0.5321469537252941,0.6731479596256821,
2452,2025-07-19,,142.0,5,9,0.2992639077572825,0.6931535142293765,
2453,2025-05-27,,281.0,5,5,0.5023846445822349,0.3411517312946866,
2454,2025-03-13,,1850.0,6,1,0.6785357024989374,0.8242079309344007,
2455,2025-07-20,,1055.0,4,9,0.41944977812428286,0.3369060450648303,
2456,2025-01-07,2025-09-18,866.0,3,5,0.6675518111510755,0.4274340848081525,2.0
2457,2025-09-13,,922.0,4,9,0.8313414920555388,0.504994089105362,
2458,2025-04-18,,478.0,2,8,0.15702054111428695,0.3889099786450511,
2459,2025-06-20,,86.0,4,7,0.5036905301782233,0.21954926209216308,
2460,2025-09-06,,1278.0,6,6,0.1907419279063756,0.5944761787062788,
2461,2025-02-03,,958.0,4,9,0.5597016067035254,0.6701515742183215,
2462,2025-06-26,,562.0,3,4,0.44431710594472573,0.5278436952286955,
2463,2025-05-10,,1890.0,3,5,0.2735097745268206,0.5358282321182619,
2464,2025-03-21,,378.0,3,1,0.4086323095086489,0.2129010299562248,
2465,2025-07-20,2025-09-13,329.0,4,7,0.7485971610692502,0.1559151442352503,7.0
2466,2025-02-13,2025-09-18,1700.0,0,6,0.6036784873532265,0.5988762903528041,2.0
2467,2025-01-17,,1326.0,3,7,0.49793615426115184,0.11959498272938754,
2468,2025-02-02,,629.0,3,1,0.6817964066087964,0.6580915897372696,
2469,2025-07-03,,162.0,6,7,0.4913863442857135,0.5147244053827906,
2470,2025-04-24,,244.0,6,7,0.15747304495107334,0.9007848821245126,
2471,2025-05-05,,904.0,4,8,0.2823294608255513,0.6861977789997926,
2472,2024-11-10,,439.0,5,2,0.2727842818041099,0.47054686586529015,
2473,2025-07-17,,1499.0,6,1,0.43289944664065355,0.28471935215116434,
2474,2025-09-07,,2446.0,0,1,0.1648371938210973,0.9343860143135463,
2475,2025-02-19,,1360.0,4,8,0.39304575109844125,0.26596967796335225,
2476,2025-01-21,,429.0,3,7,0.4093987681962615,0.6646799429857957,
2477,2025-02-19,,1294.0,2,9,0.1998990252984416,0.45031415084897924,
